ResponseID,Language,ID_Q1,ID_Q2,ID_Q3,ID_Q4,ID_Q5,ID_Q6,ID_Q7,ID_Q8,ID_Q9,ID_Q10,ID_Q11,ID_Q12,ID_Q13,ID_Q14_1,ID_Q14_2,ID_Q14_3,ID_Q14_4,ID_Q14_5,ID_Q15,ID_Q16,ID_Q17,ID_Q18_1,ID_Q18_2,ID_Q18_3,ID_Q18_4,ID_Q18_5,ID_Q18_6,ID_Q18_7,ID_Q19_1,ID_Q19_2,ID_Q19_3,ID_Q19_4,ID_Q19_5,ID_Q19_6,ID_Q19_7,ID_Q19_8,ID_Q19_9,ID_Q20_1,ID_Q20_2,ID_Q20_3,ID_Q20_4,ID_Q20_5,ID_Q20_6,ID_Q20_7,ID_Q20_8,ID_Q20_9,ID_Q21_1,ID_Q21_2,ID_Q21_3,ID_Q21_4,ID_Q21_5,ID_Q22_1,ID_Q22_2,ID_Q22_3,ID_Q22_4,ID_Q22_5,ID_Q22_6,ID_Q22_7,ID_Q23,ID_Q23_1,ID_Q23_2,ID_Q23_3,ID_Q23_4,ID_Q23_5,ID_Q23_6,ID_Q23_7,ID_Q23_8,ID_Q24,ID_Q25,ID_Q26,ID_Q27,ID_Q27_1,ID_Q27_2,ID_Q27_3,ID_Q27_4,ID_Q27_5,ID_Q27_6,ID_Q28_1,ID_Q28_2,ID_Q28_3,ID_Q29,ID_Q29_1,ID_Q29_2,ID_Q29_3,ID_Q30,ID_Q30_1,ID_Q30_2,ID_Q30_3,ID_Q30_4,ID_Q30_5,ID_Q30_6,ID_Q30_7,ID_Q30_8,ID_Q30_9,ID_Q30_10,ID_Q30_11,ID_Q30_12,ID_Q30_13,ID_Q30_14,ID_Q30_15,ID_Q31,ID_Q31_1,ID_Q31_2,ID_Q31_3,ID_Q31_4,ID_Q31_5,ID_Q31_6,ID_Q31_7,ID_Q31_8,ID_Q31_9,ID_Q31_10,ID_Q32,ID_Q32_1,ID_Q32_2,ID_Q32_3,ID_Q32_4,ID_Q32_5,ID_Q32_6,ID_Q32_7,ID_Q32_8,ID_Q32_9,ID_Q32_10,ID_Q32_11,ID_Q32_12,ID_Q32_13,ID_Q32_14,ID_Q33,ID_Q33_1,ID_Q33_2,ID_Q33_3,ID_Q33_4,ID_Q33_5,ID_Q34,ID_Q34_1,ID_Q34_2,ID_Q34_3,ID_Q34_4,ID_Q35,ID_Q35_1,ID_Q35_2,ID_Q35_3,ID_Q35_4,ID_Q36_1,ID_Q36_2,ID_Q36_3,ID_Q36_4,ID_Q36_5,ID_Q36_6,ID_Q36_7,ID_Q36_8,ID_Q36_9
R_2VOdweQTydkGOI8,1,2,United States,37,0,3,1,1,2,1,5,4,1,3,4,6,4,1,0,4,3,0,3,2,2,3,4,5,6,6,6,5,7,8,9,5,10,6,3,4,4,7,2,1,7,2,7,7,7,8,8,8,5,NA,4,5,7,3,7,4.125,4,4,5,5,5,2,3,5,9,0,7,4.166666667,4,5,5,4,2,5,5,1,3,2,1,0,1,3,4,4,4,4,1,2,4,4,2,1,3,4,4,1,3,1.9,3,3,2,3,3,1,2,2,0,0,2.857142857,3,3,3,2,2,3,3,3,3,3,3,3,3,3,6.2,1,7,8,7,8,9.25,9,9,9,10,4.5,8,1,9,0,2,3,0,4,4,0,3,0,3
R_2VQMaga9nlAOahG,1,2,United States,49,0,4,5,1,1,1,2,9,1,3,10,10,4,3,8,0,0,0,0,0,0,0,0,0,0,10,0,10,10,3,4,4,8,5,0,0,7,7,0,4,7,3,5,6,2,6,5,3,3,NA,3,6,5,3,3,4.375,5,5,5,5,5,5,3,2,2,1,10,4.333333333,7,1,7,2,4,5,3,5,5,0,0,0,0,3.933333333,5,2,5,5,1,5,5,5,2,5,5,5,4,1,4,2.3,3,3,3,3,0,3,3,3,2,0,2,1,2,0,1,3,3,4,1,1,3,2,1,3,3,5.8,7,7,5,2,8,9.25,10,7,10,10,7.5,10,10,10,0,0,0,0,3,0,0,0,0,0
R_2Vx24hyjfupmQff,1,2,United States,61,0,4,3,1,2,3,5,7,1,3,1,2,9,8,9,1,1,0,1,0,1,1,3,3,3,4,5,6,5,7,1,2,10,2,4,4,4,4,0,5,5,3,5,6,7,7,9,9,5,NA,5,5,5,5,5,3.625,4,3,3,3,4,4,4,4,2,1,5,6.5,6,7,6,6,7,7,4,5,4,1,0,1,0,3.6,4,4,4,3,2,4,4,4,4,3,4,4,4,2,4,2.9,3,3,3,3,3,3,3,3,2,3,1.928571429,1,3,2,2,1,3,3,1,1,2,3,1,1,3,8,9,9,7,7,8,4.75,5,5,6,3,0.25,1,0,0,0,1,1,3,3,2,3,2,1,1
R_2VxXl1SbU0Fl8r4,1,2,United States,65,0,2,3,1,1,1,8,6,0,2,4,5,6,6,6,6,5,1,6,5,4,5,7,6,7,7,3,4,3,5,6,6,7,6,6,6,7,5,6,6,6,8,6,5,6,6,5,7,7,NA,5,6,7,5,5,3.125,3,3,2,4,2,3,3,5,2,0,5,3.666666667,2,4,4,5,4,3,4,3,3,2,0,1,1,3.933333333,4,5,5,4,3,3,3,4,4,4,4,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2.071428571,2,2,2,2,3,3,1,2,2,2,2,2,2,2,5.6,7,6,6,4,5,3.5,5,6,1,2,5.25,4,4,6,7,3,0,2,4,2,0,2,0,2
R_2vZXMBGY3lx8IN8,1,2,United States,55,0,5,2,0,2,1,6,1,1,3,9,9,6,0,5,0,0,1,0,0,0,0,0,0,0,6,7,5,6,9,2,2,7,2,0,0,0,0,0,2,2,0,2,5,5,5,5,5,0,NA,0,0,0,0,0,4,4,3,4,4,5,2,5,5,2,1,5,3.666666667,4,4,4,4,2,4,4,4,4,2,0,1,1,3.2,4,2,2,4,2,4,4,2,2,4,4,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1.142857143,1,1,0,2,3,1,1,0,0,1,0,0,3,3,5.6,7,8,7,3,3,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,1,1,4,3
R_2wBJQ4jGwdJvFvE,1,2,United States,22,0,3,3,1,NA,1,7,4,1,3,0,1,3,4,10,4,3,1,10,0,1,2,9,8,7,1,2,4,5,6,7,8,9,10,0,10,9,8,7,6,5,4,3,0,1,2,3,5,6,NA,7,8,9,10,9,3.375,1,2,3,4,5,5,4,3,1,NA,1,4.5,7,2,5,4,3,6,1,2,3,1,0,0,1,3.266666667,5,4,3,2,1,1,2,3,4,5,5,4,4,3,3,1.2,0,1,1,2,2,0,3,0,1,2,1.785714286,0,1,2,3,4,4,2,2,1,0,0,1,2,3,2.6,3,0,1,4,5,1.5,0,1,2,3,5.5,4,5,6,7,0,1,2,3,4,4,2,1,0
R_2wblqGTLiRi1Ev9,1,2,United States,22,0,3,3,1,1,2,0,8,1,3,8,9,9,9,5,5,5,0,5,4,3,5,4,4,5,6,6,5,6,8,7,5,7,2,3,4,5,4,4,3,8,3,6,5,5,5,5,5,5,NA,4,2,6,4,7,3.375,5,4,3,3,3,2,4,3,9,0,9,3.5,3,3,4,4,3,4,4,1,3,3,1,1,1,2.933333333,4,2,3,3,3,3,4,4,3,2,3,2,3,2,3,1.3,2,2,1,2,1,1,1,1,1,1,2.285714286,3,3,3,1,1,2,3,3,1,3,2,3,2,2,8.2,8,8,9,8,8,5.75,5,6,6,6,7.25,7,7,7,8,1,0,0,3,3,0,0,0,0
R_2WD4KHq3OcrpijL,1,2,United States,71,1,2,3,1,1,3,5,0,0,2,10,10,10,10,10,5,5,0,7,7,7,5,8,6,4,4,6,4,7,5,8,8,4,6,4,6,4,7,5,8,8,4,8,5,6,6,5,5,7,NA,6,8,8,7,9,4,5,3,5,1,5,5,5,3,2,1,5,7,7,7,7,7,7,7,5,5,5,1,1,0,0,4.733333333,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,1.7,3,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,0,0,2,2,0,2,2,0,0
R_2wKpuvjlOaIFw7f,1,2,United States,51,0,3,NA,1,2,1,5,0,1,3,5,5,4,5,8,4,4,0,3,2,1,2,4,3,3,4,4,4,4,4,4,4,6,7,2,2,2,3,0,3,3,5,4,2,2,2,3,3,2,NA,3,2,4,2,2,3.25,5,3,3,3,3,3,3,3,2,0,5,5.5,4,7,7,7,4,4,3,5,5,0,0,0,0,2.666666667,3,3,3,2,1,3,3,3,2,2,2,4,5,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.4,6,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,4,3,2,2
R_2wKVI1tCeeuxguv,1,2,United States,46,1,5,1,1,3,1,10,10,1,2,10,10,10,10,10,10,10,NA,NA,NA,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,NA,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,5,5,5,5,5,5,NA,5,2,1,10,4.333333333,1,7,1,7,3,7,5,5,5,NA,NA,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.4,3,3,0,3,0,2,3,0,0,0,3.714285714,4,4,3,3,4,4,4,4,4,3,3,4,4,4,8.6,9,9,8,8,9,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4
R_2wKy6ZKQZo6k9tG,1,2,United States,32,0,3,1,1,1,1,3,7,1,3,5,6,6,4,4,5,6,0,5,5,5,6,5,5,6,7,6,4,5,6,6,5,7,5,2,3,6,6,5,3,7,4,5,6,6,6,6,6,5,NA,5,6,5,5,5,4,5,5,3,3,4,4,3,5,9,0,8,3.166666667,3,3,3,4,2,4,3,3,2,2,0,1,1,3.133333333,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,0.6,2,2,0,2,0,0,0,0,0,0,1.571428571,2,2,2,1,1,2,1,2,1,2,1,1,1,3,6.2,7,8,5,5,6,5.25,6,5,5,5,5,6,6,5,3,2,0,0,3,3,0,1,0,0
R_2wKz5TwyiQhk4Xn,1,2,United States,59,1,2,2,1,2,4,5,6,1,0,5,6,6,5,5,5,6,1,5,6,7,7,6,5,5,4,5,6,6,5,4,5,6,6,5,6,6,7,7,6,5,4,5,6,5,4,5,5,6,NA,5,4,5,5,6,3,3,2,3,4,4,3,3,2,2,1,5,4,4,3,4,4,5,4,3,2,3,3,1,1,1,2.866666667,3,4,4,3,2,3,2,3,3,2,3,3,2,3,3,1.5,1,2,1,1,2,1,2,1,2,2,2.071428571,2,3,2,2,3,2,3,2,1,2,2,1,2,2,5.4,5,6,5,5,6,5.5,5,6,6,5,4.75,5,4,5,5,2,3,3,2,2,3,3,2,3
R_2wmAjOHVIPiuULK,1,2,United States,48,1,5,1,1,1,1,10,9,1,2,10,9,10,10,10,10,10,1,10,9,10,9,10,9,10,10,9,8,9,10,9,10,9,10,10,9,10,9,10,9,10,10,10,10,9,8,10,9,10,NA,9,10,9,10,9,4.5,5,4,5,4,5,4,5,4,1,1,10,3.666666667,1,6,1,6,1,7,5,4,5,3,1,1,1,4.466666667,5,4,5,4,5,5,4,5,4,3,5,4,5,4,5,1.4,3,2,0,3,0,3,2,0,1,0,3.5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,8.6,9,8,9,8,9,9.5,10,9,10,9,9.5,10,9,10,9,4,3,4,3,4,3,4,3,4
R_2WMd9v2UTNHvJUQ,1,2,United States,37,1,5,1,1,3,1,8,7,1,3,8,7,4,6,7,8,6,1,8,8,7,8,5,7,8,7,5,6,7,8,7,4,9,8,8,8,7,8,6,6,6,9,8,8,8,8,7,7,8,NA,7,6,8,9,7,3.625,4,4,2,4,4,3,4,4,2,0,8,4.5,2,6,3,6,5,5,4,5,3,2,1,0,1,3.933333333,4,4,3,4,4,5,3,3,5,4,4,5,4,5,2,1.5,2,2,0,3,0,2,2,1,1,2,2.285714286,1,3,1,3,3,1,1,3,4,1,2,3,4,2,5.2,7,5,6,3,5,7.75,7,7,8,9,7.75,8,8,6,9,3,4,2,3,4,3,3,3,2
R_2wNAzuj7tRjeeQg,1,2,United States,35,0,5,1,1,2,1,5,8,1,3,8,9,7,7,7,8,6,0,6,7,9,8,4,1,6,8,5,6,5,8,6,5,7,8,7,9,6,7,6,8,8,5,7,8,6,8,7,7,8,NA,6,7,5,3,6,3.5,4,4,3,4,4,3,3,3,2,1,8,3.666666667,2,5,4,5,3,3,3,3,4,2,1,0,1,2.933333333,2,3,3,2,3,3,4,4,4,2,2,4,4,2,2,1.7,2,2,1,3,1,2,2,1,2,1,3.071428571,3,4,3,3,3,3,2,3,3,3,4,3,3,3,7.2,7,6,7,9,7,7.75,8,9,6,8,7.25,8,8,6,7,3,3,2,3,4,3,3,2,2
R_2wpm2pABbIahpkv,1,2,United States,68,0,3,3,1,2,3,10,8,1,3,4,4,4,4,4,0,5,0,0,0,0,4,10,6,0,6,7,5,10,8,8,8,8,8,6,6,1,10,5,5,5,5,5,7,7,7,7,7,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,NA,3,6.5,7,6,7,6,6,7,3,5,5,NA,0,NA,0,3.4,4,3,3,4,4,4,3,3,3,4,4,3,3,3,3,1.5,2,2,3,2,1,2,2,1,0,0,1.642857143,0,3,0,2,2,3,3,0,0,3,3,0,2,2,6,5,7,5,5,8,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,4,4,4
R_2WPxDgq7GiI1Dt0,1,2,United States,69,0,2,2,1,2,1,5,2,1,3,5,5,8,0,10,5,6,0,8,5,5,10,9,9,9,5,5,9,9,9,10,8,5,9,7,8,9,9,4,9,9,4,9,7,8,9,9,9,5,NA,5,5,5,8,8,3.875,5,4,3,5,4,4,3,3,2,0,0,6.166666667,7,6,7,6,4,7,5,5,5,1,0,1,0,3.8,4,4,5,3,3,4,4,3,3,5,3,4,4,3,5,2.9,3,3,3,2,3,3,3,3,3,3,2.357142857,3,2,3,2,2,2,2,4,2,3,2,0,3,3,6.2,7,7,5,7,5,0,0,0,0,0,0.25,1,0,0,0,0,0,0,4,3,0,0,0,0
R_2WPxP1heUiZgMlQ,1,2,United States,60,0,3,3,1,1,9,5,10,1,3,0,5,7,0,10,0,10,1,1,1,1,10,10,8,0,10,10,10,10,10,10,10,10,10,0,2,0,3,0,5,0,5,0,2,1,5,0,0,5,NA,5,0,0,0,0,4.625,5,5,5,5,5,3,4,5,2,1,7,6.833333333,7,6,7,7,7,7,5,3,5,1,0,0,1,2.866666667,3,1,5,1,1,3,3,5,4,1,1,4,4,5,2,2.2,3,3,2,3,2,2,1,3,0,3,2.142857143,0,3,0,2,4,2,3,1,1,3,3,0,4,4,6.8,7,8,5,6,8,2.25,5,2,2,0,0,0,0,0,0,0,0,4,0,1,0,4,4,0
R_2wSJTq5aNHjMStb,1,2,United States,22,0,2,1,1,2,1,7,6,1,3,7,5,8,6,8,5,6,0,7,8,6,9,6,9,6,8,6,9,6,5,8,6,8,8,8,5,9,6,7,8,7,5,7,8,7,5,8,8,7,NA,9,8,5,6,8,3.5,5,4,3,4,3,4,2,3,2,1,8,4.166666667,5,5,5,3,2,5,3,5,3,NA,0,0,NA,3.666666667,4,3,4,3,4,4,3,4,4,3,4,5,3,4,3,1.4,2,3,1,2,0,3,1,1,0,1,1.5,1,2,1,2,0,2,1,2,2,1,2,1,2,2,6,6,5,7,6,6,4.75,4,5,3,7,5,7,5,4,4,2,3,3,2,3,3,2,3,3
R_2wTX2guuA15sNmd,1,2,United States,60,0,2,5,1,2,3,7,7,1,3,0,0,7,0,10,0,7,1,1,1,1,2,5,1,0,9,8,9,7,9,6,5,9,5,1,1,0,4,1,1,3,5,2,6,5,5,3,4,2,NA,2,0,0,2,0,4.25,5,5,5,5,5,1,3,5,4,0,4,6.666666667,7,6,7,7,7,6,3,4,4,3,1,1,1,2.066666667,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2,2.9,3,3,3,2,3,3,3,3,3,3,1.714285714,1,1,2,3,3,1,2,1,1,1,1,1,2,4,7.8,9,9,7,6,8,1.75,3,1,3,0,0,0,0,0,0,0,0,1,2,2,1,3,3,1
R_2WulnCdn2Hy7jE6,1,2,United States,44,0,2,3,1,1,1,9,5,0,3,0,5,0,0,10,0,0,1,1,1,2,1,4,1,1,10,7,1,1,10,1,1,9,6,0,6,0,3,0,9,8,5,0,8,9,9,9,8,0,NA,0,0,0,0,0,5,5,5,5,5,5,5,5,5,2,1,9,3.833333333,4,4,2,6,3,4,3,4,3,1,0,0,1,4.4,5,4,4,5,2,5,5,5,3,4,4,5,5,5,5,1.4,2,2,0,1,0,2,2,2,1,2,1.928571429,2,3,0,2,3,2,3,0,1,2,3,1,2,3,9.4,10,10,9,8,10,1.5,6,0,0,0,2,0,0,8,0,1,1,2,2,2,3,3,1,0
R_2WwKtxE052xpLSI,1,2,United States,29,0,2,3,1,2,4,3,3,1,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,4,5,3,5,3,5,3,2,5,4,0,0,0,0,2.6,3,2,2,2,3,3,3,2,3,3,2,3,3,2,3,1.5,2,2,1,2,1,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,2,2,2,2,2,2.25,3,2,2,2,0,3,0,3,3,0,3,3,3
R_2wykeHAzLRWZ5NP,1,2,United States,48,NA,1,1,1,1,3,5,5,1,2,3,5,5,1,5,6,5,1,3,5,3,3,5,2,8,4,7,6,2,8,2,7,0,6,7,2,5,3,1,5,9,3,4,2,2,7,2,5,1,NA,3,7,4,5,6,2.5,3,3,2,2,4,2,1,3,1,1,5,4,3,5,4,3,5,4,4,2,3,NA,NA,0,1,NA,2,2,3,4,2,2,1,4,NA,1,2,2,3,2,1,1.4,1,1,1,2,3,2,1,0,2,1,1.714285714,0,3,2,4,0,1,1,1,3,0,1,2,3,3,0.2,0,0,0,0,1,5.75,6,7,3,7,2,2,4,0,2,0,3,4,1,3,0,3,0,1
R_2wyRggML2aHV2NO,1,2,United States,22,1,4,2,1,2,5,6,NA,1,3,10,8,5,6,7,10,10,1,10,10,10,10,10,10,10,10,10,10,10,5,5,4,4,4,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,6,NA,5,5,4,7,4,3.125,3,4,3,3,3,3,3,3,2,NA,10,4,3,5,3,5,2,6,3,2,3,1,1,0,0,2.666666667,3,3,3,3,2,1,4,1,2,3,3,3,3,3,3,1.5,1,1,1,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.6,9,6,6,6,6,6.25,4,4,8,9,5.75,5,3,7,8,2,2,2,2,2,2,2,2,2
R_2X0XBmfbdCsRp1e,1,2,United States,20,0,3,3,1,2,1,10,0,0,0,5,7,6,5,4,3,1,0,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,6,1,1,1,2,1,4,1,1,1,1,1,NA,1,0,1,1,1,3,3,3,3,3,3,3,3,3,2,1,6,4,4,4,4,4,4,4,3,5,5,2,0,1,1,3.2,4,4,2,3,3,4,4,4,2,3,4,2,3,3,3,1.6,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.8,10,10,7,5,7,4.25,5,6,5,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2
R_2Xh44FthnA79xDQ,1,2,United States,42,0,2,2,1,2,9,5,7,NA,NA,6,5,7,6,7,4,5,NA,6,7,3,7,9,5,8,5,6,7,3,0,1,1,2,5,3,9,7,5,6,2,5,3,1,1,3,1,5,8,3,NA,5,4,10,6,1,2.625,3,3,2,2,1,1,4,5,9,1,10,3.333333333,3,4,2,2,5,4,5,5,5,NA,0,NA,0,3.4,3,3,4,4,3,4,2,5,3,4,2,4,4,3,3,NA,1,2,0,2,1,2,3,NA,2,1,2.285714286,0,1,1,3,3,4,3,2,2,2,4,1,2,4,2.8,5,5,2,1,1,5.75,4,6,6,7,7.25,10,5,6,8,3,3,3,2,3,3,3,3,3
R_2XiBlAN6LflF11X,1,2,United States,20,0,3,3,1,2,9,6,4,1,2,5,4,6,5,5,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,NA,2,2,5,2,2,3.5,3,4,4,3,4,4,3,3,2,1,4,4.833333333,4,7,4,7,3,4,3,5,4,1,1,0,0,3.533333333,4,4,3,4,4,5,3,2,3,3,3,3,4,3,5,0.9,2,2,0,2,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,4.25,5,5,5,2,2.5,3,3,2,2,2,2,4,2,3,2,3,4,2
R_2Xo3ebGZ8nLA962,1,2,United States,21,0,2,2,1,3,9,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,NA,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,4,7,1,7,1,7,1,1,5,5,1,1,0,0,1.266666667,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1.5,0,0,3,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0
R_2XoCviHxTEY4WOu,1,2,United States,50,1,3,1,1,1,1,0,10,1,3,10,10,8,6,0,6,5,NA,5,5,5,7,6,6,7,7,7,5,7,7,5,7,8,5,2,2,5,7,5,0,7,2,7,6,6,6,6,4,5,NA,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,10,4,4,4,4,4,4,4,5,1,5,0,0,0,0,4.466666667,5,3,5,5,1,5,5,5,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,4,2,3,NA,6,NA,8,6,8,10,10,10,10,10,10,10,10,10,10,4,0,0,4,4,0,0,0,0
R_2XoHgXdZt7A3DuC,1,2,United States,44,0,4,1,1,2,1,8,8,1,3,0,10,10,7,10,0,0,0,0,0,0,0,3,1,0,0,6,10,2,0,0,8,0,9,0,5,0,5,0,5,0,5,0,4,0,4,4,0,0,NA,0,0,0,0,0,4.25,5,5,3,1,5,5,5,5,2,1,0,4.5,1,4,1,7,7,7,1,5,3,1,0,1,0,4.6,5,1,5,5,3,5,5,5,5,5,5,5,5,5,5,0.9,3,3,0,3,0,0,0,0,0,0,1.928571429,3,3,0,3,3,1,3,0,0,3,3,0,2,3,8,8,9,8,6,9,6.5,7,7,7,5,3.75,5,5,5,0,0,3,3,4,0,4,3,2,3
R_2xV1NZzOS2AbXWU,1,2,United States,43,0,3,1,1,2,1,3,0,0,0,5,10,2,0,6,5,5,0,4,4,3,8,3,3,4,7,7,4,4,5,3,3,7,3,4,4,5,5,4,5,5,4,5,4,4,4,4,4,4,NA,4,4,4,4,4,3.25,3,3,3,3,4,3,3,4,2,1,6,3.5,5,1,6,3,2,4,3,4,5,1,0,0,1,4.533333333,5,3,5,5,5,5,5,5,4,5,3,5,5,3,5,0.4,2,0,0,0,0,0,1,1,0,0,1.142857143,2,2,0,0,0,2,2,0,0,2,2,0,2,2,5,5,6,5,5,4,3.75,5,5,3,2,3.5,3,4,3,4,2,0,0,4,0,0,0,0,0
R_2xwSrx8sDd4tpjN,1,2,United States,30,1,4,1,1,2,1,6,5,1,3,7,5,7,7,4,6,4,0,4,3,3,7,6,7,4,5,6,7,4,7,8,7,9,5,3,4,2,5,3,3,6,4,7,6,7,6,7,7,5,NA,5,6,6,5,6,3.375,4,4,3,3,3,3,4,3,2,1,5,3.666666667,5,2,5,5,2,3,5,4,3,1,1,0,0,3.666666667,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,1.5,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.6,4,5,3,2,4,5.5,6,7,5,4,6.25,6,7,6,6,1,0,0,2,1,0,2,0,0
R_2xXEt5O1nav3cQj,1,2,United States,31,1,2,1,1,1,4,10,0,0,1,10,10,5,5,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,4,4.875,5,5,5,5,4,5,5,5,2,1,5,4.333333333,3,5,1,7,3,7,5,5,5,0,0,0,0,4.2,5,1,5,5,5,5,5,5,5,5,1,1,5,5,5,2.1,3,3,3,3,3,3,3,0,0,0,3.285714286,4,4,4,4,4,2,4,4,4,4,4,0,0,4,7.4,6,6,8,9,8,10,10,10,10,10,2.5,0,0,0,10,4,0,0,4,4,0,2,2,2
R_2Y4DGmgU3zQDFZM,1,2,United States,26,1,5,1,1,3,1,10,9,1,3,10,9,10,9,10,9,10,1,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,NA,9,10,9,10,9,4.5,5,4,5,4,5,4,5,4,2,1,10,4.5,2,7,2,7,2,7,5,4,5,1,0,0,1,1.466666667,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1.4,3,2,0,2,0,2,3,1,0,1,3.5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,8.6,9,8,9,8,9,9.5,9,10,9,10,9.5,9,10,9,10,3,4,3,4,3,4,3,4,3
R_2y78BUB1pZXnr0i,1,2,United States,35,1,5,3,1,3,1,10,10,1,2,10,10,9,9,10,10,10,NA,10,10,NA,10,9,10,10,10,10,10,10,10,9,9,10,10,10,10,9,10,10,10,7,10,10,10,10,10,10,10,10,NA,9,9,10,10,10,NA,NA,5,5,4,4,5,5,5,9,1,10,4.166666667,1,7,2,7,1,7,5,5,5,1,1,0,0,4.866666667,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,1.4,3,3,1,2,1,1,3,0,0,0,3.714285714,4,4,4,4,3,4,4,3,4,4,4,4,2,4,9.2,9,9,10,9,9,10,10,10,10,10,10,10,10,10,10,4,4,4,3,3,3,4,3,4
R_2yaq5YxkUKJ6UVW,1,2,United States,23,0,2,3,1,1,9,6,0,1,3,3,8,6,7,4,0,4,1,4,7,5,NA,0,8,4,0,6,0,10,10,10,3,1,10,0,8,0,10,2,10,0,0,7,4,6,5,7,10,0,NA,0,1,9,10,10,3.5,4,3,4,5,1,5,5,1,2,0,4,4,5,2,5,5,2,5,5,5,5,1,0,1,0,3.933333333,5,5,4,2,3,4,3,4,5,4,1,5,5,4,5,1.3,3,2,2,2,1,3,0,0,0,0,2,0,3,4,4,4,0,3,0,3,3,0,1,1,2,10,10,10,10,10,10,7,10,9,4,5,6.5,7,5,5,9,3,2,3,1,2,3,1,2,4
R_2YD2SBi5WkOTNOF,1,2,United States,36,0,3,3,1,2,1,6,8,1,3,10,9,9,7,10,6,2,0,3,2,4,5,3,5,7,6,6,6,8,4,5,6,3,7,4,5,6,7,3,5,6,3,6,7,7,7,7,6,4,NA,6,6,6,4,5,4.25,4,3,5,4,4,5,5,4,2,0,4,5.166666667,3,7,5,6,3,7,4,5,5,0,0,0,0,4,4,5,4,4,4,3,4,5,4,4,5,4,4,2,4,2.4,3,3,3,2,3,2,2,2,2,2,2.785714286,3,3,3,3,2,3,3,2,3,3,3,2,3,3,7.4,8,9,5,7,8,6.25,8,3,8,6,5.5,7,7,7,1,2,1,4,3,3,3,3,2,2
